id,flat_href,img_href,address,price,title,type,surface,price_num
109,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-moravska-ostrava-hrusovska/1063663180,"https://d18-a.sdn.cz/d_18/c_img_QL_Ju/io4O7l.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Hrušovská, Ostrava - Moravská Ostrava",13 000,Pronájem bytu 2+1 72 m²,2+1,72,13000
110,https://www.sreality.cz/detail/pronajem/byt/3+kk/holice-holice-holubova/1207617100,"https://d18-a.sdn.cz/d_18/c_img_gU_m/apdC1T.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Holubova, Holice",13 500,Pronájem bytu 3+kk 58 m²,3+kk,58,13500
111,https://www.sreality.cz/detail/pronajem/byt/3+kk/brno-zabrdovice-tkalcovska/1954842188,"https://d18-a.sdn.cz/d_18/c_img_QN_Jr/5fjef3.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Tkalcovská, Brno - Zábrdovice",14 500,Pronájem bytu 3+kk 58 m² (Mezonet),3+kk,58,14500
112,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-lisen-molakova/2416981580,"https://d18-a.sdn.cz/d_18/c_img_QK_JX/kSgN49.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Molákova, Brno - Líšeň",16 500,Pronájem bytu 2+1 60 m²,2+1,60,16500
113,https://www.sreality.cz/detail/pronajem/byt/3+kk/hradec-kralove-hradec-kralove-safarikova/190461516,"https://d18-a.sdn.cz/d_18/c_img_gS_n/Oh9PGD.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Šafaříkova, Hradec Králové",20 000,Pronájem bytu 3+kk 114 m² (Podkrovní),3+kk,11,20000
114,https://www.sreality.cz/detail/pronajem/byt/3+kk/jindrichuv-hradec-jindrichuv-hradec-ii-sidliste-u-nadrazi/1071199820,"https://d18-a.sdn.cz/d_18/c_img_QQ_LS/EzlJnC.mpo?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","sídliště U Nádraží, Jindřichův Hradec - Jindřichův Hradec II",14 000,Pronájem bytu 3+kk 57 m²,3+kk,57,14000
115,https://www.sreality.cz/detail/pronajem/byt/3+kk/olomouc-nove-sady-schweitzerova/2374166092,"https://d18-a.sdn.cz/d_18/c_img_gS_m/I5Jw0Y.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Schweitzerova, Olomouc - Nové Sady",18 000,Pronájem bytu 3+kk 86 m²,3+kk,86,18000
116,https://www.sreality.cz/detail/pronajem/byt/2+1/policka-horni-predmesti-hegerova/1295631948,"https://d18-a.sdn.cz/d_18/c_img_gY_n/IdRDFO.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Hegerova, Polička - Horní Předměstí",12 000,Pronájem bytu 2+1 50 m²,2+1,50,12000
117,https://www.sreality.cz/detail/pronajem/byt/2+1/olomouc-klasterni-hradisko-u-hradiska/3271182684,"https://d18-a.sdn.cz/d_18/c_img_gZ_o/zkpSYi.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","U Hradiska, Olomouc - Klášterní Hradisko",11 000,Pronájem bytu 2+1 48 m²,2+1,48,11000
118,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-lesna-nejedleho/982988364,"https://d18-a.sdn.cz/d_18/c_img_gZ_o/uvsbuW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Nejedlého, Brno - Lesná",17 900,Pronájem bytu 2+1 52 m²,2+1,52,17900
119,https://www.sreality.cz/detail/pronajem/byt/3+kk/brno-stary-liskovec-mikulaskovo-namesti/4204394060,"https://d18-a.sdn.cz/d_18/c_img_gQ_n/FQsBpb.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Mikuláškovo náměstí, Brno - Starý Lískovec",18 100,Pronájem bytu 3+kk 66 m²,3+kk,66,18100
120,https://www.sreality.cz/detail/pronajem/byt/2+1/prostejov-prostejov-dobrovskeho/1197196876,"https://d18-a.sdn.cz/d_18/c_img_gR_m/CopB5j.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Dobrovského, Prostějov",10 000,Pronájem bytu 2+1 60 m²,2+1,60,10000
121,https://www.sreality.cz/detail/pronajem/byt/3+kk/ostrava-slezska-ostrava-na-souvrati/570934860,"https://d18-a.sdn.cz/d_18/c_img_gZ_o/afsKSM.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Na Souvrati, Ostrava - Slezská Ostrava",16 000,Pronájem bytu 3+kk 90 m²,3+kk,90,16000
122,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-zabovresky-dunajevskeho/2960512588,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/DoNBRx.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Dunajevského, Brno - Žabovřesky",11 000,Pronájem bytu 2+1 43 m²,2+1,43,11000
123,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-stare-brno-mendlovo-namesti/4251637324,"https://d18-a.sdn.cz/d_18/c_img_gU_m/KZbJQ4.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Mendlovo náměstí, Brno - Staré Brno",13 000,Pronájem bytu 2+1 60 m²,2+1,60,13000
124,https://www.sreality.cz/detail/pronajem/byt/3+kk/brno-brno-mesto-jakubska/2985899596,"https://d18-a.sdn.cz/d_18/c_img_QK_JX/lQCJc6.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Jakubská, Brno - Brno-město",20 500,Pronájem bytu 3+kk 50 m² (Mezonet),3+kk,50,20500
125,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stodulky-za-mototechnou/2857158220,"https://d18-a.sdn.cz/d_18/c_img_gW_m/1J5HRu.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Za Mototechnou, Praha 5 - Stodůlky",25 000,Pronájem bytu 3+kk 77 m²,3+kk,77,25000
126,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-dejvice-marakova/3345364556,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/VxNPdO.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Mařákova, Praha 6 - Dejvice",23 500,Pronájem bytu 2+1 83 m²,2+1,83,23500
127,https://www.sreality.cz/detail/pronajem/byt/3+kk/brno-stare-brno-hybesova/3906745932,"https://d18-a.sdn.cz/d_18/c_img_gZ_o/8YIXRO.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Hybešova, Brno - Staré Brno",24 990,Pronájem bytu 3+kk 87 m²,3+kk,87,24990
128,https://www.sreality.cz/detail/pronajem/byt/3+kk/kadan-kadan-na-strazisti/3394254412,"https://d18-a.sdn.cz/d_18/c_img_gT_o/HcnZ3r.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Na Strážišti, Kadaň",16 000,Pronájem bytu 3+kk 71 m²,3+kk,71,16000
129,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stodulky-klausova/2656515660,"https://d18-a.sdn.cz/d_18/c_img_gU_m/gV4bTp.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Klausova, Praha 5 - Stodůlky",22 999,Pronájem bytu 3+kk 112 m²,3+kk,11,22999
130,https://www.sreality.cz/detail/pronajem/byt/3+kk/melnik-melnik-bezrucova/680511052,"https://d18-a.sdn.cz/d_18/c_img_gY_n/i8SFiW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Bezručova, Mělník",14 000,Pronájem bytu 3+kk 65 m²,3+kk,65,14000
131,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-kralovo-pole-palackeho-trida/107820620,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jc/AfwL60.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Palackého třída, Brno - Královo Pole",11 900,Pronájem bytu 2+1 52 m²,2+1,52,11900
132,https://www.sreality.cz/detail/pronajem/byt/3+kk/zelezna-ruda-spicak-/371209804,"https://d18-a.sdn.cz/d_18/c_img_QO_Kf/tu5N44.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Železná Ruda - Špičák, okres Klatovy",15 000,Pronájem bytu 3+kk 146 m²,3+kk,14,15000
133,https://www.sreality.cz/detail/pronajem/byt/2+1/chomutov-chomutov-cihlarska/616183372,"https://d18-a.sdn.cz/d_18/c_img_QI_JX/EOGJJN.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Cihlářská, Chomutov",10 000,Pronájem bytu 2+1 51 m²,2+1,51,10000
134,https://www.sreality.cz/detail/pronajem/byt/2+1/sklene--/2793354828,"https://d18-a.sdn.cz/d_18/c_img_gZ_o/A6mUcY.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Sklené, okres Svitavy",15 000,Pronájem bytu 2+1 62 m²,2+1,62,15000
135,https://www.sreality.cz/detail/pronajem/byt/2+1/opava-mesto-horni-namesti/1656981068,"https://d18-a.sdn.cz/d_18/c_img_QN_Jr/LBEbKi.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Horní náměstí, Opava - Město",10 000,Pronájem bytu 2+1 55 m²,2+1,55,10000
136,https://www.sreality.cz/detail/pronajem/byt/2+1/trebon--taboritska/696501836,"https://d18-a.sdn.cz/d_18/c_img_QK_JX/7bTFoe.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Táboritská, Třeboň",15 000,Pronájem bytu 2+1 58 m²,2+1,58,15000
137,https://www.sreality.cz/detail/pronajem/byt/3+kk/havlickuv-brod-havlickuv-brod-havlickova/1120847436,"https://d18-a.sdn.cz/d_18/c_img_gZ_o/KHVWb2.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Havlíčkova, Havlíčkův Brod",14 000,Pronájem bytu 3+kk 77 m²,3+kk,77,14000
138,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-chodov-klirova/1569338956,"https://d18-a.sdn.cz/d_18/c_img_QN_Js/Pi1JOk.mpo?fl=rot,270,0|res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Klírova, Praha 4 - Chodov",22 000,Pronájem bytu 3+kk 67 m²,3+kk,67,22000
139,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-kobylisy-pohnertova/3386717772,"https://d18-a.sdn.cz/d_18/c_img_gV_p/tC8W2B.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Pohnertova, Praha 8 - Kobylisy",19 990,Pronájem bytu 3+kk 72 m²,3+kk,72,19990
140,https://www.sreality.cz/detail/pronajem/byt/2+1/sezimovo-usti-sezimovo-usti-k--h--borovskeho/602981964,"https://d18-a.sdn.cz/d_18/c_img_gW_m/F4kIzr.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","K. H. Borovského, Sezimovo Ústí",11 000,Pronájem bytu 2+1 65 m²,2+1,65,11000
141,https://www.sreality.cz/detail/pronajem/byt/3+kk/karvina-raj-brezova/2372064844,"https://d18-a.sdn.cz/d_18/c_img_gY_m/vDc5Bt.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Březová, Karviná - Ráj",11 800,Pronájem bytu 3+kk 60 m²,3+kk,60,11800
142,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-kyje-zdobnicka/3324851788,"https://d18-a.sdn.cz/d_18/c_img_gY_n/UmSWrn.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Zdobnická, Praha - Kyje",17 500,Pronájem bytu 2+1 70 m²,2+1,70,17500
143,https://www.sreality.cz/detail/pronajem/byt/2+1/karvina-raj-borovskeho/1809462860,"https://d18-a.sdn.cz/d_18/c_img_gV_p/5YAPcE.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Borovského, Karviná - Ráj",11 000,Pronájem bytu 2+1 56 m²,2+1,56,11000
144,https://www.sreality.cz/detail/pronajem/byt/3+kk/pardubice-polabiny-stavarov/2511652428,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/qzFIBN.jpeg?fl=rot,180,0|res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Stavařov, Pardubice - Polabiny",15 000,Pronájem bytu 3+kk 80 m²,3+kk,80,15000
145,https://www.sreality.cz/detail/pronajem/byt/3+kk/litomerice-litomerice-mesto-tyrsovo-namesti/3550033484,"https://d18-a.sdn.cz/d_18/c_img_QN_Js/MkbO7Z.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Tyršovo náměstí, Litoměřice - Litoměřice-Město",14 900,Pronájem bytu 3+kk 94 m²,3+kk,94,14900
146,https://www.sreality.cz/detail/pronajem/byt/2+1/trebic--/678479436,"https://d18-a.sdn.cz/d_18/c_img_gY_n/lA9IaB.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Třebíč, okres Třebíč",13 500,Pronájem bytu 2+1 58 m²,2+1,58,13500
147,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-praha-10-pod-rapidem/1782040140,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/ZdyGeA.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Pod Rapidem, Praha 10",18 400,Pronájem bytu 2+1 50 m²,2+1,50,18400
148,https://www.sreality.cz/detail/pronajem/byt/2+1/plzen-vychodni-predmesti-guldenerova/3764008524,"https://d18-a.sdn.cz/d_18/c_img_gS_n/MP8PDn.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Guldenerova, Plzeň - Východní Předměstí",12 500,Pronájem bytu 2+1 75 m²,2+1,75,12500
149,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-nusle-na-veseli/373081676,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/0WbPOR.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Na Veselí, Praha 4 - Nusle",16 000,Pronájem bytu 2+1 57 m²,2+1,57,16000
150,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-pisecka/2543859276,"https://d18-a.sdn.cz/d_18/c_img_gT_o/etuadl.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Písecká, Praha 3 - Vinohrady",15 000,Pronájem bytu 2+1 50 m²,2+1,50,15000
151,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava--svatoplukova/1055315532,"https://d18-a.sdn.cz/d_18/c_img_gX_m/SgOBEh.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Svatoplukova, Ostrava",12 400,Pronájem bytu 2+1 53 m²,2+1,53,12400
152,https://www.sreality.cz/detail/pronajem/byt/2+1/plzen-doubravka-smrkova/109721164,"https://d18-a.sdn.cz/d_18/c_img_gX_m/VHoUi4.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Smrková, Plzeň - Doubravka",14 500,Pronájem bytu 2+1 56 m²,2+1,56,14500
153,https://www.sreality.cz/detail/pronajem/byt/2+1/usti-nad-labem-strekov-svabinskeho/505886284,"https://d18-a.sdn.cz/d_18/c_img_QR_L2/Ve4POO.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Švabinského, Ústí nad Labem - Střekov",11 500,Pronájem bytu 2+1 56 m²,2+1,56,11500
154,https://www.sreality.cz/detail/pronajem/byt/3+kk/brno-lisen-sedlackova/2228729420,"https://d18-a.sdn.cz/d_18/c_img_gT_o/9vgZHW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Sedláčkova, Brno - Líšeň",22 000,Pronájem bytu 3+kk 156 m²,3+kk,15,22000
155,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vrsovice-28--pluku/734578252,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jc/3lBDLc.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","28. pluku, Praha 10 - Vršovice",25 000,Pronájem bytu 3+kk 59 m²,3+kk,59,25000
156,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-novy-liskovec-obla/3792684620,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/7vADjK.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Oblá, Brno - Nový Lískovec",13 490,Pronájem bytu 2+1 59 m²,2+1,59,13490
157,https://www.sreality.cz/detail/pronajem/byt/2+1/karlovy-vary-karlovy-vary-t--g--masaryka/2913916492,"https://d18-a.sdn.cz/d_18/c_img_gZ_o/FNIGxA.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","T. G. Masaryka, Karlovy Vary",15 000,Pronájem bytu 2+1 68 m²,2+1,68,15000
158,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stodulky-pavrovskeho/3793602124,"https://d18-a.sdn.cz/d_18/c_img_QP_Ko/A7mOxF.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Pavrovského, Praha 5 - Stodůlky",20 000,Pronájem bytu 3+kk 80 m²,3+kk,80,20000
159,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-smichov-kmochova/3990096220,"https://d18-a.sdn.cz/d_18/c_img_QM_KN/dcgj29.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Kmochova, Praha 5 - Smíchov",20 000,Pronájem bytu 3+kk 82 m²,3+kk,82,20000
160,https://www.sreality.cz/detail/pronajem/byt/2+1/hulin-hulin-druzba-ii/4154078796,"https://d18-a.sdn.cz/d_18/c_img_QN_Js/SchJOs.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Družba II, Hulín",10 500,Pronájem bytu 2+1 57 m²,2+1,57,10500
161,https://www.sreality.cz/detail/pronajem/byt/2+1/plzen-vnitrni-mesto-bezrucova/404129356,"https://d18-a.sdn.cz/d_18/c_img_gZ_n/DPqjzb.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Bezručova, Plzeň - Vnitřní Město",12 900,Pronájem bytu 2+1 80 m²,2+1,80,12900
162,https://www.sreality.cz/detail/pronajem/byt/3+kk/hradec-kralove-prazske-predmesti-vsehrdova/1385875020,"https://d18-a.sdn.cz/d_18/c_img_gS_n/caKC7d.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Všehrdova, Hradec Králové - Pražské Předměstí",14 500,Pronájem bytu 3+kk 88 m²,3+kk,88,14500
163,https://www.sreality.cz/detail/pronajem/byt/2+1/frydek-mistek-frydek-cs--cerveneho-krize/4273776204,"https://d18-a.sdn.cz/d_18/c_img_gX_l/gJJSGv.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Čs. červeného kříže, Frýdek-Místek - Frýdek",10 000,Pronájem bytu 2+1 68 m²,2+1,68,10000
164,https://www.sreality.cz/detail/pronajem/byt/2+1/zlin-zlin-slunecna/1721288268,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/Q92E2q.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Slunečná, Zlín",15 000,Pronájem bytu 2+1 62 m²,2+1,62,15000
165,https://www.sreality.cz/detail/pronajem/byt/2+1/pribram-pribram-ii-zizkova/3257349708,"https://d18-a.sdn.cz/d_18/c_img_gX_m/9K5bXR.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Žižkova, Příbram - Příbram II",12 500,Pronájem bytu 2+1 50 m²,2+1,50,12500
166,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-dejvice-evropska/3576026700,"https://d18-a.sdn.cz/d_18/c_img_QQ_LS/x1oJFO.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Evropská, Praha 6 - Dejvice",18 500,Pronájem bytu 3+kk 58 m²,3+kk,58,18500
167,https://www.sreality.cz/detail/pronajem/byt/2+1/jesenice-jesenice-cedrova/1430402636,"https://d18-a.sdn.cz/d_18/c_img_gT_o/v10Y1W.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Cedrová, Jesenice",16 200,Pronájem bytu 2+1 55 m²,2+1,55,16200
168,https://www.sreality.cz/detail/pronajem/byt/3+kk/vlasim-vlasim-komenskeho/424634716,"https://d18-a.sdn.cz/d_18/c_img_QK_JX/lHNFpC.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Komenského, Vlašim",14 999,Pronájem bytu 3+kk 95 m²,3+kk,95,14999
169,https://www.sreality.cz/detail/pronajem/byt/3+kk/studena-studena-nam--sv--j--nepomuckeho/694675020,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jb/EPIuMi.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","nám. Sv. J. Nepomuckého, Studená",13 000,Pronájem bytu 3+kk 117 m²,3+kk,11,13000
170,https://www.sreality.cz/detail/pronajem/byt/2+1/olomouc-nove-sady-slavoninska/2644653644,"https://d18-a.sdn.cz/d_18/c_img_gS_n/LSpZII.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Slavonínská, Olomouc - Nové Sady",11 000,Pronájem bytu 2+1 58 m²,2+1,58,11000
171,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-brno-mesto-malinovskeho-namesti/605763148,"https://d18-a.sdn.cz/d_18/c_img_QR_L2/nmpIUE.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Malinovského náměstí, Brno - Brno-město",15 000,Pronájem bytu 2+1 80 m²,2+1,80,15000
172,https://www.sreality.cz/detail/pronajem/byt/3+kk/karvina-hranice-slovenska/2014152268,"https://d18-a.sdn.cz/d_18/c_img_QN_Jr/1U1aWH.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Slovenská, Karviná - Hranice",14 000,Pronájem bytu 3+kk 64 m²,3+kk,64,14000
173,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-zabehlice-zelivecka/852346444,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jc/ZzLE2j.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Želivecká, Praha 10 - Záběhlice",17 000,Pronájem bytu 2+1 57 m²,2+1,57,17000
174,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-zebetin-novodvorska/1679943244,"https://d18-a.sdn.cz/d_18/c_img_gZ_n/W9XxaW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Novodvorská, Brno - Žebětín",12 800,Pronájem bytu 2+1 50 m²,2+1,50,12800
175,https://www.sreality.cz/detail/pronajem/byt/2+1/karvina-hranice-/3786028620,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/ctCJEo.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Karviná - Hranice, okres Karviná",10 000,Pronájem bytu 2+1 56 m²,2+1,56,10000
176,https://www.sreality.cz/detail/pronajem/byt/2+1/plzen-vnitrni-mesto-bezrucova/2147174748,"https://d18-a.sdn.cz/d_18/c_img_gR_k/7aNM4.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Bezručova, Plzeň - Vnitřní Město",12 900,Pronájem bytu 2+1 80 m²,2+1,80,12900
177,https://www.sreality.cz/detail/pronajem/byt/2+1/pardubice-drazkovice-/169948748,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/LtsNo6.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Pardubice - Dražkovice, okres Pardubice",11 000,Pronájem bytu 2+1 60 m²,2+1,60,11000
178,https://www.sreality.cz/detail/pronajem/byt/2+1/most-most-pionyru/3172324940,"https://d18-a.sdn.cz/d_18/c_img_QM_KP/WPBNg9.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Pionýrů, Most",10 900,Pronájem bytu 2+1 55 m²,2+1,55,10900
179,https://www.sreality.cz/detail/pronajem/byt/3+kk/horsovsky-tyn-velke-predmesti-na-prelozce/2993567308,"https://d18-a.sdn.cz/d_18/c_img_QN_Js/PhBLoy.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Na Přeložce, Horšovský Týn - Velké Předměstí",13 000,Pronájem bytu 3+kk 65 m²,3+kk,65,13000
180,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-mala-strana-nerudova/1286854220,"https://d18-a.sdn.cz/d_18/c_img_QR_L1/39eutV.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Nerudova, Praha 1 - Malá Strana",20 000,Pronájem bytu 2+1 50 m²,2+1,50,20000
181,https://www.sreality.cz/detail/pronajem/byt/3+kk/prostejov-prostejov-sidl--e--benese/2914203212,"https://d18-a.sdn.cz/d_18/c_img_gQ_n/c4mcDq.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","sídl. E. Beneše, Prostějov",14 000,Pronájem bytu 3+kk 60 m²,3+kk,60,14000
182,https://www.sreality.cz/detail/pronajem/byt/3+kk/cista-cista-/1405761100,"https://d18-a.sdn.cz/d_18/c_img_gU_m/7xCSZa.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Čistá, okres Svitavy",11 000,Pronájem bytu 3+kk 70 m²,3+kk,70,11000
183,https://www.sreality.cz/detail/pronajem/byt/2+1/olomouc-neredin-politickych-veznu/845399628,"https://d18-a.sdn.cz/d_18/c_img_QQ_LS/lIuFkA.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Politických vězňů, Olomouc - Neředín",14 000,Pronájem bytu 2+1 45 m²,2+1,45,14000
184,https://www.sreality.cz/detail/pronajem/byt/2+1/vsestudy-vsestudy-/145372748,"https://d18-a.sdn.cz/d_18/c_img_gT_o/1XOPdi.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Všestudy, okres Mělník",15 000,Pronájem bytu 2+1 51 m²,2+1,51,15000
185,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-kyje-zdobnicka/3962582604,"https://d18-a.sdn.cz/d_18/c_img_gU_m/gJPZ6i.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90","Zdobnická, Praha 9 - Kyje",17 500,Pronájem bytu 2+1 70 m²,2+1,70,17500
